level,parameter,category,output_variable,sensitivity_score,p_value,ci_lower,ci_upper,n_samples,elasticity,param_change,output_change,building_id,object_type,object_name,field_name,zone_name,interaction_type,avg_zone_param_change,avg_output_change,significance,confidence_level,time_slice,analysis_type
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone2_FrontPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,5.0920524237355895,,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_FrontPerimeter_Wall_0_window,shading_setpoint,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone2_LeftPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Heating Energy,9.148862618520516,0.05,0,0,1,-9.148862618520516,4.2274164444815385,-38.67605228183606,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_LeftPerimeter_Wall_0_window,shading_setpoint,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone2_LeftPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,4.2274164444815385,,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_LeftPerimeter_Wall_0_window,shading_setpoint,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone2_RearPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,10.576343305411855,-3.65684539211636,-38.67605228183606,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_RearPerimeter_Wall_0_window,shading_setpoint,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone2_RearPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-3.65684539211636,,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_RearPerimeter_Wall_0_window,shading_setpoint,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Heating Energy,0.7735210456367212,0.05,0,0,1,-0.7735210456367212,50.0,-38.67605228183606,4136733,Timestep,4,timesteps_per_hour,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,50.0,,4136733,Timestep,4,timesteps_per_hour,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_april,site_location,Zone Air System Sensible Heating Energy,1.4391558527518773,0.05,0,0,1,-1.4391558527518773,26.87412361064423,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_april,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_april,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,26.87412361064423,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_april,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_august,site_location,Zone Air System Sensible Heating Energy,3.365357784929357,0.05,0,0,1,-3.365357784929357,11.49240430097328,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_august,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_august,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,11.49240430097328,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_august,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_december,site_location,Zone Air System Sensible Heating Energy,0.763696361170787,0.05,0,0,1,-0.763696361170787,50.64323237385028,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_december,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_december,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,50.64323237385028,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_december,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_february,site_location,Zone Air System Sensible Heating Energy,0.6735934061797614,0.05,0,0,1,-0.6735934061797614,57.417504279302,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_february,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_february,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,57.417504279302,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_february,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_january,site_location,Zone Air System Sensible Heating Energy,0.5025844182118441,0.05,0,0,1,-0.5025844182118441,76.95434016725471,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_january,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_january,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,76.95434016725471,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_january,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_july,site_location,Zone Air System Sensible Heating Energy,3.5768092576267203,0.05,0,0,1,-3.5768092576267203,10.813003852349214,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_july,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_july,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,10.813003852349214,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_july,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_june,site_location,Zone Air System Sensible Heating Energy,3.080273756871914,0.05,0,0,1,-3.080273756871914,12.55604382420621,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_june,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_june,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,12.55604382420621,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_june,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_march,site_location,Zone Air System Sensible Heating Energy,0.8663959061531643,0.05,0,0,1,-0.8663959061531643,44.64016047070146,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_march,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_march,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,44.64016047070146,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_march,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_may,site_location,Zone Air System Sensible Heating Energy,2.7558541704602657,0.05,0,0,1,-2.7558541704602657,14.034143278117151,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_may,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_may,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,14.034143278117151,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_may,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_november,site_location,Zone Air System Sensible Heating Energy,1.2673807166474806,0.05,0,0,1,-1.2673807166474806,30.516522599573147,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_november,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_november,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,30.516522599573147,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_november,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_october,site_location,Zone Air System Sensible Heating Energy,1.725075688008504,0.05,0,0,1,-1.725075688008504,22.419916152482113,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_october,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_october,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,22.419916152482113,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_october,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_september,site_location,Zone Air System Sensible Heating Energy,2.826479038509188,0.05,0,0,1,-2.826479038509188,13.683473945816187,-38.67605228183606,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_september,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.6394267984578836*ground_temp_september,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,13.683473945816187,,4136733,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.6394267984578836,ground_temp_september,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Heating Energy,0.007033246090589363,0.05,0,0,1,0.007033246090589363,-5499.032990411847,-38.67605228183606,4136733,Site:Location,Amsterdam_Netherlands,elevation,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-5499.032990411847,,4136733,Site:Location,Amsterdam_Netherlands,elevation,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Heating Energy,6.5196773846523675,0.05,0,0,1,-6.5196773846523675,5.932203389830505,-38.67605228183606,4136733,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,5.932203389830505,,4136733,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,23.592391891919934,-1.6393442622950862,-38.67605228183606,4136733,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-1.6393442622950862,,4136733,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,dhw*WATERHEATER:MIXED*MyDHW_0_WaterHeater*heater_efficiency,dhw,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,-10.000000000000004,9.999999999999996,-100.0,4136733,WATERHEATER:MIXED,MyDHW_0_WaterHeater,heater_efficiency,ZONE2_CORE,,,,,low,peak_months,modification
zone,dhw*WATERHEATER:MIXED*MyDHW_0_WaterHeater*heater_efficiency,dhw,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,9.999999999999996,,4136733,WATERHEATER:MIXED,MyDHW_0_WaterHeater,heater_efficiency,ZONE2_CORE,,,,,low,peak_months,modification
zone,dhw*WATERHEATER:MIXED*MyDHW_0_WaterHeater*off_cycle_loss_coefficient,dhw,Zone Air System Sensible Heating Energy,3.52872647754638,0.05,0,0,1,3.52872647754638,-28.338835734735873,-100.0,4136733,WATERHEATER:MIXED,MyDHW_0_WaterHeater,off_cycle_loss_coefficient,ZONE2_CORE,,,,,low,peak_months,modification
zone,dhw*WATERHEATER:MIXED*MyDHW_0_WaterHeater*off_cycle_loss_coefficient,dhw,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-28.338835734735873,,4136733,WATERHEATER:MIXED,MyDHW_0_WaterHeater,off_cycle_loss_coefficient,ZONE2_CORE,,,,,low,peak_months,modification
zone,equipment*ELECTRICEQUIPMENT*Equip_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Heating Energy,2.9999668699045703,0.05,0,0,1,2.9999668699045703,-33.333701449570015,-100.0,4136733,ELECTRICEQUIPMENT,Equip_ALL_ZONES,watts_per_area,ZONE2_CORE,,,,,low,peak_months,modification
zone,equipment*ELECTRICEQUIPMENT*Equip_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-33.333701449570015,,4136733,ELECTRICEQUIPMENT,Equip_ALL_ZONES,watts_per_area,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_FrontPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Heating Energy,5.499224427586091,0.05,0,0,1,-5.499224427586091,18.184382419157867,-100.0,4136733,FENESTRATIONSURFACE:DETAILED,Zone1_FrontPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_FrontPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,18.184382419157867,,4136733,FENESTRATIONSURFACE:DETAILED,Zone1_FrontPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_LeftPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Heating Energy,8.387351250523198,0.05,0,0,1,-8.387351250523198,11.92271517110507,-100.0,4136733,FENESTRATIONSURFACE:DETAILED,Zone1_LeftPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_LeftPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,11.92271517110507,,4136733,FENESTRATIONSURFACE:DETAILED,Zone1_LeftPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_RearPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Heating Energy,6.165003817849228,0.05,0,0,1,-6.165003817849228,16.220590117150454,-100.0,4136733,FENESTRATIONSURFACE:DETAILED,Zone1_RearPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_RearPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,16.220590117150454,,4136733,FENESTRATIONSURFACE:DETAILED,Zone1_RearPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone2_FrontPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Heating Energy,7.813003689937721,0.05,0,0,1,-7.813003689937721,12.799174807608098,-100.0,4136733,FENESTRATIONSURFACE:DETAILED,Zone2_FrontPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone2_FrontPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,12.799174807608098,,4136733,FENESTRATIONSURFACE:DETAILED,Zone2_FrontPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone2_LeftPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Heating Energy,7.005289296739335,0.05,0,0,1,-7.005289296739335,14.274927952874945,-100.0,4136733,FENESTRATIONSURFACE:DETAILED,Zone2_LeftPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone2_LeftPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,14.274927952874945,,4136733,FENESTRATIONSURFACE:DETAILED,Zone2_LeftPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone2_RearPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Heating Energy,6.888724418116691,0.05,0,0,1,-6.888724418116691,14.516475610057718,-100.0,4136733,FENESTRATIONSURFACE:DETAILED,Zone2_RearPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone2_RearPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,14.516475610057718,,4136733,FENESTRATIONSURFACE:DETAILED,Zone2_RearPerimeter_Wall_0 window,window_multiplier,ZONE2_CORE,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*fraction_radiant,lighting,Zone Air System Sensible Heating Energy,1.0,0.05,0,0,1,-1.0,100.0,-100.0,4136733,LIGHTS,Lights_ALL_ZONES,fraction_radiant,ZONE2_CORE,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*fraction_radiant,lighting,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,100.0,,4136733,LIGHTS,Lights_ALL_ZONES,fraction_radiant,ZONE2_CORE,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*fraction_visible,lighting,Zone Air System Sensible Heating Energy,1.0,0.05,0,0,1,-1.0,100.0,-100.0,4136733,LIGHTS,Lights_ALL_ZONES,fraction_visible,ZONE2_CORE,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*fraction_visible,lighting,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,100.0,,4136733,LIGHTS,Lights_ALL_ZONES,fraction_visible,ZONE2_CORE,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*return_air_fraction,lighting,Zone Air System Sensible Heating Energy,3.2,0.05,0,0,1,3.2,-31.25,-100.0,4136733,LIGHTS,Lights_ALL_ZONES,return_air_fraction,ZONE2_CORE,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*return_air_fraction,lighting,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-31.25,,4136733,LIGHTS,Lights_ALL_ZONES,return_air_fraction,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL*Concrete_200mm*conductivity,materials,Zone Air System Sensible Heating Energy,3.280236088089589,0.05,0,0,1,3.280236088089589,-30.4856105824505,-100.0,4136733,MATERIAL,Concrete_200mm,conductivity,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL*Concrete_200mm*conductivity,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-30.4856105824505,,4136733,MATERIAL,Concrete_200mm,conductivity,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL*Concrete_200mm*thickness,materials,Zone Air System Sensible Heating Energy,2.931956302094324,0.05,0,0,1,-2.931956302094324,34.10692032775832,-100.0,4136733,MATERIAL,Concrete_200mm,thickness,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL*Concrete_200mm*thickness,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,34.10692032775832,,4136733,MATERIAL,Concrete_200mm,thickness,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*Door_U3.4*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.2629883106266915,0.05,0,0,1,-1.2629883106266915,79.17729654234113,-100.0,4136733,MATERIAL:NOMASS,Door_U3.4,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*Door_U3.4*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,79.17729654234113,,4136733,MATERIAL:NOMASS,Door_U3.4,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*GroundFloor_R2.5*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.469268676490554,0.05,0,0,1,-1.469268676490554,68.06107119826216,-100.0,4136733,MATERIAL:NOMASS,GroundFloor_R2.5,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*GroundFloor_R2.5*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,68.06107119826216,,4136733,MATERIAL:NOMASS,GroundFloor_R2.5,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*InteriorWall_Generic_R0.5*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.422951084891052,0.05,0,0,1,-1.422951084891052,70.2764845972597,-100.0,4136733,MATERIAL:NOMASS,InteriorWall_Generic_R0.5,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*InteriorWall_Generic_R0.5*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,70.2764845972597,,4136733,MATERIAL:NOMASS,InteriorWall_Generic_R0.5,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*InternalFloor_Generic_R1.0*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.2939816664841233,0.05,0,0,1,-1.2939816664841233,77.28084762723874,-100.0,4136733,MATERIAL:NOMASS,InternalFloor_Generic_R1.0,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*InternalFloor_Generic_R1.0*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,77.28084762723874,,4136733,MATERIAL:NOMASS,InternalFloor_Generic_R1.0,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*Roof_R2.5*thermal_resistance,materials,Zone Air System Sensible Heating Energy,1.3381595803602595,0.05,0,0,1,-1.3381595803602595,74.72950271975633,-100.0,4136733,MATERIAL:NOMASS,Roof_R2.5,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*Roof_R2.5*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,74.72950271975633,,4136733,MATERIAL:NOMASS,Roof_R2.5,thermal_resistance,ZONE2_CORE,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone1_FrontPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,-65.48757250048493,1.5270072806448813,-100.0,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_FrontPerimeter_Wall_0_window,shading_setpoint,ZONE2_CORE,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone1_FrontPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,1.5270072806448813,,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_FrontPerimeter_Wall_0_window,shading_setpoint,ZONE2_CORE,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,82.96562516129137,-1.2053184653956688,-100.0,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window,shading_setpoint,ZONE2_CORE,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-1.2053184653956688,,4136733,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window,shading_setpoint,ZONE2_CORE,,,,,low,peak_months,modification
