building_id,parameter_scope,zone_name,category,object_type,object_name,field,change_type,original,variant_0,variant_1,variant_2,variant_3,variant_4,variant_5,variant_6,variant_7,variant_8,variant_9,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,has_outputs
4136733,surface,ZONE1,geometry,FENESTRATIONSURFACE:DETAILED,Zone1_FrontPerimeter_Wall_0 window,Multiplier,absolute,1.0,1.2021150461448094,1.1869263480766385,1.2578105608203187,1.25598927446702,1.222390248820119,1.0173880858957118,1.1461813384638824,1.2452180408166547,1.1500429151442337,1.010394150471498,1.147132224984872,1.1952991225090628,1.2207357190489587,1.0744827931791259,1.1913841051107634,1.265115229123687,1.2088473113972926,1.2937483954542208,1.1638317497111252,True
4136733,surface,ZONE1,geometry,FENESTRATIONSURFACE:DETAILED,Zone1_LeftPerimeter_Wall_0 window,Multiplier,absolute,1.0,1.1309095152687916,1.0538320644181463,1.207178280159359,1.282082373603501,1.0621796608849263,1.2094776375176974,1.126685989827209,1.1441480197373954,1.2600120973643856,1.045198128988161,1.1192914521957094,1.0252681641445536,1.0933711156558088,1.0447114101787698,1.097273619454542,1.009016607801172,1.0041214430226972,1.2334990857756916,1.1170592165114464,True
4136733,surface,ZONE1,geometry,FENESTRATIONSURFACE:DETAILED,Zone1_RearPerimeter_Wall_0 window,Multiplier,absolute,1.0,1.245011632173943,1.0367468717903252,1.0854764245829363,1.2436704499279465,1.2234940964543526,1.086424888070757,1.26390195665855,1.2976423252724465,1.187957604173752,1.143170285734674,1.263830032338821,1.2735889236110525,1.0015304401526375,1.0823973245091518,1.199377406409064,1.1599886927469156,1.1200311470115218,1.167657299178195,1.0000143214615433,True
4136733,surface,ZONE2,geometry,FENESTRATIONSURFACE:DETAILED,Zone2_FrontPerimeter_Wall_0 window,Multiplier,absolute,1.0,1.0113500574348975,1.192734560523533,1.288019261726181,1.0243877228231526,1.021464343233174,1.2248972118443662,1.130597075243883,1.0272800706847252,1.0945106062300762,1.2987977679221583,1.0525813800631456,1.270687927103382,1.160707312890597,1.0790102283055156,1.2131384014408382,1.003070671984728,1.0740976092145662,1.0721240764987319,1.1923869282778863,True
4136733,surface,ZONE2,geometry,FENESTRATIONSURFACE:DETAILED,Zone2_LeftPerimeter_Wall_0 window,Multiplier,absolute,1.0,1.2211138051251822,1.1858911230774891,1.2629981171309106,1.1206027840986803,1.2000396487513902,1.0710665176366734,1.204961760525503,1.0237395238188332,1.0502424909283896,1.2423768098501564,1.0087114281501766,1.0835784034707823,1.0388072732833462,1.2390632223264444,1.1019000964842283,1.2188549665169066,1.170631655273755,1.2118909192080731,1.0557657653893187,True
4136733,surface,ZONE2,geometry,FENESTRATIONSURFACE:DETAILED,Zone2_RearPerimeter_Wall_0 window,Multiplier,absolute,1.0,1.2140739940733847,1.2506664671124448,1.0298448756506853,1.0114376590728993,1.2341968360366893,1.237081014039315,1.0712829695454074,1.206515594451634,1.1805416106737612,1.1679374121818842,1.0836400518952662,1.2312086749080227,1.0635607733006847,1.121377717930779,1.2626489607810565,1.0047302897905943,1.057750219310922,1.2522330475598586,1.0774021975956771,True
4136733,zone,ALL_ZONES,equipment,ELECTRICEQUIPMENT,Equip_ALL_ZONES,Watts per Zone Floor Area,absolute,5.134624316298921,3.7097452188846813,4.016396804454633,3.5076577633477464,2.621387269611836,3.7548024457748324,3.725538198807911,4.01950857444077,3.1720714421915273,3.1246585559131557,4.104414125105223,3.72561875461157,3.0951988153830365,3.4160855576700113,2.6568115031270945,2.8715216997853057,2.6535514060276344,4.066800533155424,3.684344577548048,3.1121023009490036,True
4136733,zone,ALL_ZONES,lighting,LIGHTS,Lights_ALL_ZONES,Fraction Radiant,absolute,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,True
4136733,zone,ALL_ZONES,lighting,LIGHTS,Lights_ALL_ZONES,Fraction Visible,absolute,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,True
4136733,zone,ALL_ZONES,lighting,LIGHTS,Lights_ALL_ZONES,Return Air Fraction,absolute,0.8,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,True
4136733,zone,UNKNOWN,dhw,WATERHEATER:MIXED,MyDHW_0_WaterHeater,Heater Thermal Efficiency,absolute,0.9,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,True
4136733,zone,UNKNOWN,dhw,WATERHEATER:MIXED,MyDHW_0_WaterHeater,Off Cycle Loss Coefficient to Ambient Temperature,absolute,5.0,3.9507952627282976,3.9520183453271756,3.761514189871616,3.627735479696377,3.43965185459688,3.282741351090612,3.5483400849008557,3.824880779994592,3.2696288023089637,3.4349017810601485,3.231897046409198,3.558374692529828,3.308500296267921,3.173720133493558,3.827195072371862,3.771067508567603,3.9860534913797214,3.9137488721748626,3.215341007230845,True
