Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 06/16,,,1347611.6392068 
 06/17,,,8423580.3443132 
 06/18,,,8423580.3443132 
 06/19,,,8423580.3443132 
 06/20,,,8423580.3443132 
 06/21,,,8423580.3443132 
 06/22,,,1347611.6392068 
 06/23,,,1347611.6392068 
 06/24,,,8423580.3443132 
 06/25,,,8423580.3443132 
 06/26,,,8423580.3443132 
 06/27,,,8423580.3443132 
 06/28,,,8423580.3443132 
 06/29,,,1347611.6392068 
 06/30,3447690.1645780206,618794749.0686054,1347611.6392068 
 07/01,,,8423580.3443132 
 07/02,,,8423580.3443132 
 07/03,,,8423580.3443132 
 07/04,,,8423580.3443132 
 07/05,,,8423580.3443132 
 07/06,,,1347611.6392068 
 07/07,,,1347611.6392068 
 07/08,,,8423580.3443132 
 07/09,,,8423580.3443132 
 07/10,,,8423580.3443132 
 07/11,,,8423580.3443132 
 07/12,,,8423580.3443132 
 07/13,,,1347611.6392068 
 07/14,,,1347611.6392068 
 07/15,,,8423580.3443132 
 07/16,,,8423580.3443132 
 07/17,,,8423580.3443132 
 07/18,,,8423580.3443132 
 07/19,,,8423580.3443132 
 07/20,,,1347611.6392068 
 07/21,,,1347611.6392068 
 07/22,,,8423580.3443132 
 07/23,,,8423580.3443132 
 07/24,,,8423580.3443132 
 07/25,,,8423580.3443132 
 07/26,,,8423580.3443132 
 07/27,,,1347611.6392068 
 07/28,,,1347611.6392068 
 07/29,,,8423580.3443132 
 07/30,,,8423580.3443132 
 07/31,102460.22605485927,829165110.6990335,8423580.3443132 
 08/01,,,8423580.3443132 
 08/02,,,8423580.3443132 
 08/03,,,1347611.6392068 
 08/04,,,1347611.6392068 
 08/05,,,8423580.3443132 
 08/06,,,8423580.3443132 
 08/07,,,8423580.3443132 
 08/08,,,8423580.3443132 
 08/09,,,8423580.3443132 
 08/10,,,1347611.6392068 
 08/11,,,1347611.6392068 
 08/12,,,8423580.3443132 
 08/13,,,8423580.3443132 
 08/14,,,8423580.3443132 
 08/15,,,8423580.3443132 
 08/16,,,8423580.3443132 
 08/17,,,1347611.6392068 
 08/18,,,1347611.6392068 
 08/19,,,8423580.3443132 
 08/20,,,8423580.3443132 
 08/21,,,8423580.3443132 
 08/22,,,8423580.3443132 
 08/23,,,8423580.3443132 
 08/24,,,1347611.6392068 
 08/25,,,1347611.6392068 
 08/26,,,8423580.3443132 
 08/27,,,8423580.3443132 
 08/28,,,8423580.3443132 
 08/29,,,8423580.3443132 
 08/30,,,8423580.3443132 
 08/31,20931.017138285024,699433400.8780116,1347611.6392068 
 09/01,,,1347611.6392068 
 09/02,,,8423580.3443132 
 09/03,,,8423580.3443132 
 09/04,,,8423580.3443132 
 09/05,,,8423580.3443132 
 09/06,,,8423580.3443132 
 09/07,,,1347611.6392068 
 09/08,,,1347611.6392068 
 09/09,,,8423580.3443132 
 09/10,,,8423580.3443132 
 09/11,,,8423580.3443132 
 09/12,,,8423580.3443132 
 09/13,,,8423580.3443132 
 09/14,,,1347611.6392068 
 09/15,,,1347611.6392068 
 09/16,,,8423580.3443132 
 09/17,,,8423580.3443132 
 09/18,,,8423580.3443132 
 09/19,,,8423580.3443132 
 09/20,,,8423580.3443132 
 09/21,,,1347611.6392068 
 09/22,,,1347611.6392068 
 09/23,,,8423580.3443132 
 09/24,,,8423580.3443132 
 09/25,,,8423580.3443132 
 09/26,,,8423580.3443132 
 09/27,,,8423580.3443132 
 09/28,,,1347611.6392068 
 09/29,,,1347611.6392068 
 09/30,71406803.53655659,347089281.7255217,8423580.3443132 
 10/01,,,8423580.3443132 
 10/02,,,8423580.3443132 
 10/03,,,8423580.3443132 
 10/04,,,8423580.3443132 
 10/05,,,1347611.6392068 
 10/06,,,1347611.6392068 
 10/07,,,8423580.3443132 
 10/08,,,8423580.3443132 
 10/09,,,8423580.3443132 
 10/10,,,8423580.3443132 
 10/11,,,8423580.3443132 
 10/12,,,1347611.6392068 
 10/13,,,1347611.6392068 
 10/14,,,8423580.3443132 
 10/15,,,8423580.3443132 
 10/16,,,8423580.3443132 
 10/17,,,8423580.3443132 
 10/18,,,8423580.3443132 
 10/19,,,1347611.6392068 
 10/20,,,1347611.6392068 
 10/21,,,8423580.3443132 
 10/22,,,8423580.3443132 
 10/23,,,8423580.3443132 
 10/24,,,8423580.3443132 
 10/25,,,8423580.3443132 
 10/26,,,1347611.6392068 
 10/27,,,1347611.6392068 
 10/28,,,8423580.3443132 
 10/29,,,8423580.3443132 
 10/30,,,8423580.3443132 
 10/31,536588811.1575632,109775709.6521286,8423580.3443132 
 11/01,,,8423580.3443132 
 11/02,,,1347611.6392068 
 11/03,,,1347611.6392068 
 11/04,,,8423580.3443132 
 11/05,,,8423580.3443132 
 11/06,,,8423580.3443132 
 11/07,,,8423580.3443132 
 11/08,,,8423580.3443132 
 11/09,,,1347611.6392068 
 11/10,,,1347611.6392068 
 11/11,,,8423580.3443132 
 11/12,,,8423580.3443132 
 11/13,,,8423580.3443132 
 11/14,,,8423580.3443132 
 11/15,,,8423580.3443132 
 11/16,,,1347611.6392068 
 11/17,,,1347611.6392068 
 11/18,,,8423580.3443132 
 11/19,,,8423580.3443132 
 11/20,,,8423580.3443132 
 11/21,,,8423580.3443132 
 11/22,,,8423580.3443132 
 11/23,,,1347611.6392068 
 11/24,,,1347611.6392068 
 11/25,,,8423580.3443132 
 11/26,,,8423580.3443132 
 11/27,,,8423580.3443132 
 11/28,,,8423580.3443132 
 11/29,,,8423580.3443132 
 11/30,1136847097.361818,37012475.33141424,1347611.6392068 
 12/01,,,1347611.6392068 
 12/02,,,8423580.3443132 
 12/03,,,8423580.3443132 
 12/04,,,8423580.3443132 
 12/05,,,8423580.3443132 
 12/06,,,8423580.3443132 
 12/07,,,1347611.6392068 
 12/08,,,1347611.6392068 
 12/09,,,8423580.3443132 
 12/10,,,8423580.3443132 
 12/11,,,8423580.3443132 
 12/12,,,8423580.3443132 
 12/13,,,8423580.3443132 
 12/14,,,1347611.6392068 
 12/15,,,1347611.6392068 
 12/16,,,8423580.3443132 
 12/17,,,8423580.3443132 
 12/18,,,8423580.3443132 
 12/19,,,8423580.3443132 
 12/20,,,8423580.3443132 
 12/21,,,1347611.6392068 
 12/22,,,1347611.6392068 
 12/23,,,8423580.3443132 
 12/24,,,8423580.3443132 
 12/25,,,8423580.3443132 
 12/26,,,8423580.3443132 
 12/27,,,8423580.3443132 
 12/28,,,1347611.6392068 
 12/29,,,1347611.6392068 
 12/30,,,8423580.3443132 
 12/31,1761535643.3394632,9626943.21664344,8423580.3443132 
