Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 10/18,,,9157669.882776916 
 10/19,,,1614113.406290522 
 10/20,,,1614113.406290522 
 10/21,,,9157669.882776916 
 10/22,,,9157669.882776916 
 10/23,,,9157669.882776916 
 10/24,,,9157669.882776916 
 10/25,,,9157669.882776916 
 10/26,,,1614113.406290522 
 10/27,,,1614113.406290522 
 10/28,,,9157669.882776916 
 10/29,,,9157669.882776916 
 10/30,,,9157669.882776916 
 10/31,559646958.2424104,102764373.30721156,9157669.882776916 
 11/01,,,9157669.882776916 
 11/02,,,1614113.406290522 
 11/03,,,1614113.406290522 
 11/04,,,9157669.882776916 
 11/05,,,9157669.882776916 
 11/06,,,9157669.882776916 
 11/07,,,9157669.882776916 
 11/08,,,9157669.882776916 
 11/09,,,1614113.406290522 
 11/10,,,1614113.406290522 
 11/11,,,9157669.882776916 
 11/12,,,9157669.882776916 
 11/13,,,9157669.882776916 
 11/14,,,9157669.882776916 
 11/15,,,9157669.882776916 
 11/16,,,1614113.406290522 
 11/17,,,1614113.406290522 
 11/18,,,9157669.882776916 
 11/19,,,9157669.882776916 
 11/20,,,9157669.882776916 
 11/21,,,9157669.882776916 
 11/22,,,9157669.882776916 
 11/23,,,1614113.406290522 
 11/24,,,1614113.406290522 
 11/25,,,9157669.882776916 
 11/26,,,9157669.882776916 
 11/27,,,9157669.882776916 
 11/28,,,9157669.882776916 
 11/29,,,9157669.882776916 
 11/30,1212659322.4423063,25948481.45264204,1614113.406290522 
 12/01,,,1614113.406290522 
 12/02,,,9157669.882776916 
 12/03,,,9157669.882776916 
 12/04,,,9157669.882776916 
 12/05,,,9157669.882776916 
 12/06,,,9157669.882776916 
 12/07,,,1614113.406290522 
 12/08,,,1614113.406290522 
 12/09,,,9157669.882776916 
 12/10,,,9157669.882776916 
 12/11,,,9157669.882776916 
 12/12,,,9157669.882776916 
 12/13,,,9157669.882776916 
 12/14,,,1614113.406290522 
 12/15,,,1614113.406290522 
 12/16,,,9157669.882776916 
 12/17,,,9157669.882776916 
 12/18,,,9157669.882776916 
 12/19,,,9157669.882776916 
 12/20,,,9157669.882776916 
 12/21,,,1614113.406290522 
 12/22,,,1614113.406290522 
 12/23,,,9157669.882776916 
 12/24,,,9157669.882776916 
 12/25,,,9157669.882776916 
 12/26,,,9157669.882776916 
 12/27,,,9157669.882776916 
 12/28,,,1614113.406290522 
 12/29,,,1614113.406290522 
 12/30,,,9157669.882776916 
 12/31,1861479803.3825653,6635750.1885206215,9157669.882776916 
