Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 04/12,,,9484702.487127077 
 04/13,,,1324193.2749872443 
 04/14,,,1324193.2749872443 
 04/15,,,9484702.487127077 
 04/16,,,9484702.487127077 
 04/17,,,9484702.487127077 
 04/18,,,9484702.487127077 
 04/19,,,9484702.487127077 
 04/20,,,1324193.2749872443 
 04/21,,,1324193.2749872443 
 04/22,,,9484702.487127077 
 04/23,,,9484702.487127077 
 04/24,,,9484702.487127077 
 04/25,,,9484702.487127077 
 04/26,,,9484702.487127077 
 04/27,,,1324193.2749872443 
 04/28,,,1324193.2749872443 
 04/29,,,9484702.487127077 
 04/30,467777732.54842937,0.0,9484702.487127077 
 05/01,,,9484702.487127077 
 05/02,,,9484702.487127077 
 05/03,,,9484702.487127077 
 05/04,,,1324193.2749872443 
 05/05,,,1324193.2749872443 
 05/06,,,9484702.487127077 
 05/07,,,9484702.487127077 
 05/08,,,9484702.487127077 
 05/09,,,9484702.487127077 
 05/10,,,9484702.487127077 
 05/11,,,1324193.2749872443 
 05/12,,,1324193.2749872443 
 05/13,,,9484702.487127077 
 05/14,,,9484702.487127077 
 05/15,,,9484702.487127077 
 05/16,,,9484702.487127077 
 05/17,,,9484702.487127077 
 05/18,,,1324193.2749872443 
 05/19,,,1324193.2749872443 
 05/20,,,9484702.487127077 
 05/21,,,9484702.487127077 
 05/22,,,9484702.487127077 
 05/23,,,9484702.487127077 
 05/24,,,9484702.487127077 
 05/25,,,1324193.2749872443 
 05/26,,,1324193.2749872443 
 05/27,,,9484702.487127077 
 05/28,,,9484702.487127077 
 05/29,,,9484702.487127077 
 05/30,,,9484702.487127077 
 05/31,15062550.974718105,99293369.87112767,9484702.487127077 
 06/01,,,1324193.2749872443 
 06/02,,,1324193.2749872443 
 06/03,,,9484702.487127077 
 06/04,,,9484702.487127077 
 06/05,,,9484702.487127077 
 06/06,,,9484702.487127077 
 06/07,,,9484702.487127077 
 06/08,,,1324193.2749872443 
 06/09,,,1324193.2749872443 
 06/10,,,9484702.487127077 
 06/11,,,9484702.487127077 
 06/12,,,9484702.487127077 
 06/13,,,9484702.487127077 
 06/14,,,9484702.487127077 
 06/15,,,1324193.2749872443 
 06/16,,,1324193.2749872443 
 06/17,,,9484702.487127077 
 06/18,,,9484702.487127077 
 06/19,,,9484702.487127077 
 06/20,,,9484702.487127077 
 06/21,,,9484702.487127077 
 06/22,,,1324193.2749872443 
 06/23,,,1324193.2749872443 
 06/24,,,9484702.487127077 
 06/25,,,9484702.487127077 
 06/26,,,9484702.487127077 
 06/27,,,9484702.487127077 
 06/28,,,9484702.487127077 
 06/29,,,1324193.2749872443 
 06/30,586296.5218514153,399996761.1513228,1324193.2749872443 
 07/01,,,9484702.487127077 
 07/02,,,9484702.487127077 
 07/03,,,9484702.487127077 
 07/04,,,9484702.487127077 
 07/05,,,9484702.487127077 
 07/06,,,1324193.2749872443 
 07/07,,,1324193.2749872443 
 07/08,,,9484702.487127077 
 07/09,,,9484702.487127077 
 07/10,,,9484702.487127077 
 07/11,,,9484702.487127077 
 07/12,,,9484702.487127077 
 07/13,,,1324193.2749872443 
 07/14,,,1324193.2749872443 
 07/15,,,9484702.487127077 
 07/16,,,9484702.487127077 
 07/17,,,9484702.487127077 
 07/18,,,9484702.487127077 
 07/19,,,9484702.487127077 
 07/20,,,1324193.2749872443 
 07/21,,,1324193.2749872443 
 07/22,,,9484702.487127077 
 07/23,,,9484702.487127077 
 07/24,,,9484702.487127077 
 07/25,,,9484702.487127077 
 07/26,,,9484702.487127077 
 07/27,,,1324193.2749872443 
 07/28,,,1324193.2749872443 
 07/29,,,9484702.487127077 
 07/30,,,9484702.487127077 
 07/31,0.0,631833353.928967,9484702.487127077 
 08/01,,,9484702.487127077 
 08/02,,,9484702.487127077 
 08/03,,,1324193.2749872443 
 08/04,,,1324193.2749872443 
 08/05,,,9484702.487127077 
 08/06,,,9484702.487127077 
 08/07,,,9484702.487127077 
 08/08,,,9484702.487127077 
 08/09,,,9484702.487127077 
 08/10,,,1324193.2749872443 
 08/11,,,1324193.2749872443 
 08/12,,,9484702.487127077 
 08/13,,,9484702.487127077 
 08/14,,,9484702.487127077 
 08/15,,,9484702.487127077 
 08/16,,,9484702.487127077 
 08/17,,,1324193.2749872443 
 08/18,,,1324193.2749872443 
 08/19,,,9484702.487127077 
 08/20,,,9484702.487127077 
 08/21,,,9484702.487127077 
 08/22,,,9484702.487127077 
 08/23,,,9484702.487127077 
 08/24,,,1324193.2749872443 
 08/25,,,1324193.2749872443 
 08/26,,,9484702.487127077 
 08/27,,,9484702.487127077 
 08/28,,,9484702.487127077 
 08/29,,,9484702.487127077 
 08/30,,,9484702.487127077 
 08/31,0.0,507728796.2223616,1324193.2749872443 
 09/01,,,1324193.2749872443 
 09/02,,,9484702.487127077 
 09/03,,,9484702.487127077 
 09/04,,,9484702.487127077 
 09/05,,,9484702.487127077 
 09/06,,,9484702.487127077 
 09/07,,,1324193.2749872443 
 09/08,,,1324193.2749872443 
 09/09,,,9484702.487127077 
 09/10,,,9484702.487127077 
 09/11,,,9484702.487127077 
 09/12,,,9484702.487127077 
 09/13,,,9484702.487127077 
 09/14,,,1324193.2749872443 
 09/15,,,1324193.2749872443 
 09/16,,,9484702.487127077 
 09/17,,,9484702.487127077 
 09/18,,,9484702.487127077 
 09/19,,,9484702.487127077 
 09/20,,,9484702.487127077 
 09/21,,,1324193.2749872443 
 09/22,,,1324193.2749872443 
 09/23,,,9484702.487127077 
 09/24,,,9484702.487127077 
 09/25,,,9484702.487127077 
 09/26,,,9484702.487127077 
 09/27,,,9484702.487127077 
 09/28,,,1324193.2749872443 
 09/29,,,1324193.2749872443 
 09/30,19885615.459424112,118945206.76197863,9484702.487127077 
 10/01,,,9484702.487127077 
 10/02,,,9484702.487127077 
 10/03,,,9484702.487127077 
 10/04,,,9484702.487127077 
 10/05,,,1324193.2749872443 
 10/06,,,1324193.2749872443 
 10/07,,,9484702.487127077 
 10/08,,,9484702.487127077 
 10/09,,,9484702.487127077 
 10/10,,,9484702.487127077 
 10/11,,,9484702.487127077 
 10/12,,,1324193.2749872443 
 10/13,,,1324193.2749872443 
 10/14,,,9484702.487127077 
 10/15,,,9484702.487127077 
 10/16,,,9484702.487127077 
 10/17,,,9484702.487127077 
 10/18,,,9484702.487127077 
 10/19,,,1324193.2749872443 
 10/20,,,1324193.2749872443 
 10/21,,,9484702.487127077 
 10/22,,,9484702.487127077 
 10/23,,,9484702.487127077 
 10/24,,,9484702.487127077 
 10/25,,,9484702.487127077 
 10/26,,,1324193.2749872443 
 10/27,,,1324193.2749872443 
 10/28,,,9484702.487127077 
 10/29,,,9484702.487127077 
 10/30,,,9484702.487127077 
 10/31,403210432.8080051,0.0,9484702.487127077 
 11/01,,,9484702.487127077 
 11/02,,,1324193.2749872443 
 11/03,,,1324193.2749872443 
 11/04,,,9484702.487127077 
 11/05,,,9484702.487127077 
 11/06,,,9484702.487127077 
 11/07,,,9484702.487127077 
 11/08,,,9484702.487127077 
 11/09,,,1324193.2749872443 
 11/10,,,1324193.2749872443 
 11/11,,,9484702.487127077 
 11/12,,,9484702.487127077 
 11/13,,,9484702.487127077 
 11/14,,,9484702.487127077 
 11/15,,,9484702.487127077 
 11/16,,,1324193.2749872443 
 11/17,,,1324193.2749872443 
 11/18,,,9484702.487127077 
 11/19,,,9484702.487127077 
 11/20,,,9484702.487127077 
 11/21,,,9484702.487127077 
 11/22,,,9484702.487127077 
 11/23,,,1324193.2749872443 
 11/24,,,1324193.2749872443 
 11/25,,,9484702.487127077 
 11/26,,,9484702.487127077 
 11/27,,,9484702.487127077 
 11/28,,,9484702.487127077 
 11/29,,,9484702.487127077 
 11/30,900454393.9585809,0.0,1324193.2749872443 
 12/01,,,1324193.2749872443 
 12/02,,,9484702.487127077 
 12/03,,,9484702.487127077 
 12/04,,,9484702.487127077 
 12/05,,,9484702.487127077 
 12/06,,,9484702.487127077 
 12/07,,,1324193.2749872443 
 12/08,,,1324193.2749872443 
 12/09,,,9484702.487127077 
 12/10,,,9484702.487127077 
 12/11,,,9484702.487127077 
 12/12,,,9484702.487127077 
 12/13,,,9484702.487127077 
 12/14,,,1324193.2749872443 
 12/15,,,1324193.2749872443 
 12/16,,,9484702.487127077 
 12/17,,,9484702.487127077 
 12/18,,,9484702.487127077 
 12/19,,,9484702.487127077 
 12/20,,,9484702.487127077 
 12/21,,,1324193.2749872443 
 12/22,,,1324193.2749872443 
 12/23,,,9484702.487127077 
 12/24,,,9484702.487127077 
 12/25,,,9484702.487127077 
 12/26,,,9484702.487127077 
 12/27,,,9484702.487127077 
 12/28,,,1324193.2749872443 
 12/29,,,1324193.2749872443 
 12/30,,,9484702.487127077 
 12/31,1715368764.126682,0.0,9484702.487127077 
