Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 04/13,,,4806927.325440593 
 04/14,,,4806927.325440593 
 04/15,,,3578834.924876425 
 04/16,,,3578834.924876425 
 04/17,,,3578834.924876425 
 04/18,,,3578834.924876425 
 04/19,,,3578834.924876425 
 04/20,,,4806927.325440593 
 04/21,,,4806927.325440593 
 04/22,,,3578834.924876425 
 04/23,,,3578834.924876425 
 04/24,,,3578834.924876425 
 04/25,,,3578834.924876425 
 04/26,,,3578834.924876425 
 04/27,,,4806927.325440593 
 04/28,,,4806927.325440593 
 04/29,,,3578834.924876425 
 04/30,1266977927.3682356,196526499.336712,3578834.924876425 
 05/01,,,3578834.924876425 
 05/02,,,3578834.924876425 
 05/03,,,3578834.924876425 
 05/04,,,4806927.325440593 
 05/05,,,4806927.325440593 
 05/06,,,3578834.924876425 
 05/07,,,3578834.924876425 
 05/08,,,3578834.924876425 
 05/09,,,3578834.924876425 
 05/10,,,3578834.924876425 
 05/11,,,4806927.325440593 
 05/12,,,4806927.325440593 
 05/13,,,3578834.924876425 
 05/14,,,3578834.924876425 
 05/15,,,3578834.924876425 
 05/16,,,3578834.924876425 
 05/17,,,3578834.924876425 
 05/18,,,4806927.325440593 
 05/19,,,4806927.325440593 
 05/20,,,3578834.924876425 
 05/21,,,3578834.924876425 
 05/22,,,3578834.924876425 
 05/23,,,3578834.924876425 
 05/24,,,3578834.924876425 
 05/25,,,4806927.325440593 
 05/26,,,4806927.325440593 
 05/27,,,3578834.924876425 
 05/28,,,3578834.924876425 
 05/29,,,3578834.924876425 
 05/30,,,3578834.924876425 
 05/31,178870808.91838518,388606796.1207302,3578834.924876425 
 06/01,,,4806927.325440593 
 06/02,,,4806927.325440593 
 06/03,,,3578834.924876425 
 06/04,,,3578834.924876425 
 06/05,,,3578834.924876425 
 06/06,,,3578834.924876425 
 06/07,,,3578834.924876425 
 06/08,,,4806927.325440593 
 06/09,,,4806927.325440593 
 06/10,,,3578834.924876425 
 06/11,,,3578834.924876425 
 06/12,,,3578834.924876425 
 06/13,,,3578834.924876425 
 06/14,,,3578834.924876425 
 06/15,,,4806927.325440593 
 06/16,,,4806927.325440593 
 06/17,,,3578834.924876425 
 06/18,,,3578834.924876425 
 06/19,,,3578834.924876425 
 06/20,,,3578834.924876425 
 06/21,,,3578834.924876425 
 06/22,,,4806927.325440593 
 06/23,,,4806927.325440593 
 06/24,,,3578834.924876425 
 06/25,,,3578834.924876425 
 06/26,,,3578834.924876425 
 06/27,,,3578834.924876425 
 06/28,,,3578834.924876425 
 06/29,,,4806927.325440593 
 06/30,33818157.71673427,494147230.2931822,4806927.325440593 
 07/01,,,3578834.924876425 
 07/02,,,3578834.924876425 
 07/03,,,3578834.924876425 
 07/04,,,3578834.924876425 
 07/05,,,3578834.924876425 
 07/06,,,4806927.325440593 
 07/07,,,4806927.325440593 
 07/08,,,3578834.924876425 
 07/09,,,3578834.924876425 
 07/10,,,3578834.924876425 
 07/11,,,3578834.924876425 
 07/12,,,3578834.924876425 
 07/13,,,4806927.325440593 
 07/14,,,4806927.325440593 
 07/15,,,3578834.924876425 
 07/16,,,3578834.924876425 
 07/17,,,3578834.924876425 
 07/18,,,3578834.924876425 
 07/19,,,3578834.924876425 
 07/20,,,4806927.325440593 
 07/21,,,4806927.325440593 
 07/22,,,3578834.924876425 
 07/23,,,3578834.924876425 
 07/24,,,3578834.924876425 
 07/25,,,3578834.924876425 
 07/26,,,3578834.924876425 
 07/27,,,4806927.325440593 
 07/28,,,4806927.325440593 
 07/29,,,3578834.924876425 
 07/30,,,3578834.924876425 
 07/31,7106662.118515787,535234997.07736367,3578834.924876425 
 08/01,,,3578834.924876425 
 08/02,,,3578834.924876425 
 08/03,,,4806927.325440593 
 08/04,,,4806927.325440593 
 08/05,,,3578834.924876425 
 08/06,,,3578834.924876425 
 08/07,,,3578834.924876425 
 08/08,,,3578834.924876425 
 08/09,,,3578834.924876425 
 08/10,,,4806927.325440593 
 08/11,,,4806927.325440593 
 08/12,,,3578834.924876425 
 08/13,,,3578834.924876425 
 08/14,,,3578834.924876425 
 08/15,,,3578834.924876425 
 08/16,,,3578834.924876425 
 08/17,,,4806927.325440593 
 08/18,,,4806927.325440593 
 08/19,,,3578834.924876425 
 08/20,,,3578834.924876425 
 08/21,,,3578834.924876425 
 08/22,,,3578834.924876425 
 08/23,,,3578834.924876425 
 08/24,,,4806927.325440593 
 08/25,,,4806927.325440593 
 08/26,,,3578834.924876425 
 08/27,,,3578834.924876425 
 08/28,,,3578834.924876425 
 08/29,,,3578834.924876425 
 08/30,,,3578834.924876425 
 08/31,15666425.324673172,409152381.2133541,4806927.325440593 
 09/01,,,4806927.325440593 
 09/02,,,3578834.924876425 
 09/03,,,3578834.924876425 
 09/04,,,3578834.924876425 
 09/05,,,3578834.924876425 
 09/06,,,3578834.924876425 
 09/07,,,4806927.325440593 
 09/08,,,4806927.325440593 
 09/09,,,3578834.924876425 
 09/10,,,3578834.924876425 
 09/11,,,3578834.924876425 
 09/12,,,3578834.924876425 
 09/13,,,3578834.924876425 
 09/14,,,4806927.325440593 
 09/15,,,4806927.325440593 
 09/16,,,3578834.924876425 
 09/17,,,3578834.924876425 
 09/18,,,3578834.924876425 
 09/19,,,3578834.924876425 
 09/20,,,3578834.924876425 
 09/21,,,4806927.325440593 
 09/22,,,4806927.325440593 
 09/23,,,3578834.924876425 
 09/24,,,3578834.924876425 
 09/25,,,3578834.924876425 
 09/26,,,3578834.924876425 
 09/27,,,3578834.924876425 
 09/28,,,4806927.325440593 
 09/29,,,4806927.325440593 
 09/30,202444373.44287786,285539542.877687,3578834.924876425 
 10/01,,,3578834.924876425 
 10/02,,,3578834.924876425 
 10/03,,,3578834.924876425 
 10/04,,,3578834.924876425 
 10/05,,,4806927.325440593 
 10/06,,,4806927.325440593 
 10/07,,,3578834.924876425 
 10/08,,,3578834.924876425 
 10/09,,,3578834.924876425 
 10/10,,,3578834.924876425 
 10/11,,,3578834.924876425 
 10/12,,,4806927.325440593 
 10/13,,,4806927.325440593 
 10/14,,,3578834.924876425 
 10/15,,,3578834.924876425 
 10/16,,,3578834.924876425 
 10/17,,,3578834.924876425 
 10/18,,,3578834.924876425 
 10/19,,,4806927.325440593 
 10/20,,,4806927.325440593 
 10/21,,,3578834.924876425 
 10/22,,,3578834.924876425 
 10/23,,,3578834.924876425 
 10/24,,,3578834.924876425 
 10/25,,,3578834.924876425 
 10/26,,,4806927.325440593 
 10/27,,,4806927.325440593 
 10/28,,,3578834.924876425 
 10/29,,,3578834.924876425 
 10/30,,,3578834.924876425 
 10/31,1148082902.195399,130524931.72683941,3578834.924876425 
 11/01,,,3578834.924876425 
 11/02,,,4806927.325440593 
 11/03,,,4806927.325440593 
 11/04,,,3578834.924876425 
 11/05,,,3578834.924876425 
 11/06,,,3578834.924876425 
 11/07,,,3578834.924876425 
 11/08,,,3578834.924876425 
 11/09,,,4806927.325440593 
 11/10,,,4806927.325440593 
 11/11,,,3578834.924876425 
 11/12,,,3578834.924876425 
 11/13,,,3578834.924876425 
 11/14,,,3578834.924876425 
 11/15,,,3578834.924876425 
 11/16,,,4806927.325440593 
 11/17,,,4806927.325440593 
 11/18,,,3578834.924876425 
 11/19,,,3578834.924876425 
 11/20,,,3578834.924876425 
 11/21,,,3578834.924876425 
 11/22,,,3578834.924876425 
 11/23,,,4806927.325440593 
 11/24,,,4806927.325440593 
 11/25,,,3578834.924876425 
 11/26,,,3578834.924876425 
 11/27,,,3578834.924876425 
 11/28,,,3578834.924876425 
 11/29,,,3578834.924876425 
 11/30,2630344387.265377,66083337.66082751,4806927.325440593 
 12/01,,,4806927.325440593 
 12/02,,,3578834.924876425 
 12/03,,,3578834.924876425 
 12/04,,,3578834.924876425 
 12/05,,,3578834.924876425 
 12/06,,,3578834.924876425 
 12/07,,,4806927.325440593 
 12/08,,,4806927.325440593 
 12/09,,,3578834.924876425 
 12/10,,,3578834.924876425 
 12/11,,,3578834.924876425 
 12/12,,,3578834.924876425 
 12/13,,,3578834.924876425 
 12/14,,,4806927.325440593 
 12/15,,,4806927.325440593 
 12/16,,,3578834.924876425 
 12/17,,,3578834.924876425 
 12/18,,,3578834.924876425 
 12/19,,,3578834.924876425 
 12/20,,,3578834.924876425 
 12/21,,,4806927.325440593 
 12/22,,,4806927.325440593 
 12/23,,,3578834.924876425 
 12/24,,,3578834.924876425 
 12/25,,,3578834.924876425 
 12/26,,,3578834.924876425 
 12/27,,,3578834.924876425 
 12/28,,,4806927.325440593 
 12/29,,,4806927.325440593 
 12/30,,,3578834.924876425 
 12/31,3889176294.4820623,42238258.00859536,3578834.924876425 
