BuildingID	VariableName	03/17  21:00:00	05/09  19:00:00	02/04  16:00:00	10/14  06:00:00	01/15  04:00:00	05/29  16:00:00	05/09  07:00:00	10/26  15:00:00	10/06  22:00:00	04/16  09:00:00	12/21  04:00:00	04/18  18:00:00	05/14  18:00:00	02/14  14:00:00	08/18  12:00:00	07/08  10:00:00	07/16  14:00:00	03/19  22:00:00	05/14  23:00:00	05/01  09:00:00
0	ZONE3_FRONTPERIMETER:Zone Infiltration Sensible Heat Loss Energy [J](Hourly)	151698.00772502724	329564.0686393592	477604.8623394897	127428.38132179074	130472.88602390388	231101.1780861154	316552.3237348109	408460.92981013015	111616.6736100312	675980.571255157	130178.87498092024	313253.5489376525	363705.247698986	526796.7974480295	171829.16000992004	438522.8039372842	110520.68751271692	274352.4114445455	153500.34829537617	562315.9131574973
0	ZONE3_FRONTPERIMETER:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly)	0.0137327825725885	0.013256924998701	0.0138606860881904	0.0133470263212632	0.0140952078977838	0.0132372610225789	0.0136368153082992	0.0132960417912642	0.0134788618156504	0.0137552095679341	0.0138363778069361	0.0131285678767353	0.0129919005900425	0.0136883586311398	0.0128422341028107	0.0129945895406304	0.0128299602573624	0.013930090424799	0.0131384307752861	0.0133532610393192
0	ZONE3_FRONTPERIMETER:Zone Mean Air Temperature [C](Hourly)	11.47283972542449	22.445371455839748	13.472040612893515	16.691564255917978	4.859189803440877	25.6	14.452107990646612	21.40994121366905	13.51155419009135	22.12593090055352	9.676386241544929	25.524669881523018	25.6	10.639	25.600000011952623	24.686804367663605	26.140551715378493	10.63900000000264	18.180906659154346	25.303579836673755
0	ZONE3_FRONTPERIMETER:Zone Mechanical Ventilation Mass Flow Rate [kg/s](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	ZONE3_LEFTPERIMETER:Zone Air System Sensible Cooling Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	4384656.732736273	0.0	0.0	0.0	0.0	0.0	3969058.647584534	665506.498354275	0.0	1089482.2777110385	0.0	1897387.5613476564	0.0	0.0	0.0
0	ZONE3_LEFTPERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly)	0.0	0.0	0.0	0.0	0.0	1217.960203537854	0.0	0.0	0.0	0.0	0.0	1102.516290995704	184.8629162095208	0.0	302.633966030844	0.0	527.052100374349	0.0	0.0	0.0
0	ZONE3_LEFTPERIMETER:Zone Air System Sensible Heating Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386407.2826630714	0.0	0.0	0.0	381125.84468315786	0.0	0.0
0	ZONE3_LEFTPERIMETER:Zone Air System Sensible Heating Rate [W](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.33535629529764	0.0	0.0	0.0	105.86829018976609	0.0	0.0
0	ZONE3_LEFTPERIMETER:Zone Infiltration Latent Heat Gain Energy [J](Hourly)	0.0	19048.783366726515	0.0	2655.914227378699	6114.947705123543	0.0	17599.67525409734	5158.063614248935	1783.817237062809	3783.7152581355326	3367.0713064637084	0.0	0.0	0.0	445506.2518938659	22411.480307755097	290534.5042308021	0.0	2384.204649113536	11563.372391669707
0	ZONE3_LEFTPERIMETER:Zone Infiltration Latent Heat Loss Energy [J](Hourly)	15072.726371233366	0.0	11843.84804979261	0.0	0.0	194415.83289979445	0.0	0.0	0.0	0.0	0.0	309546.7613525431	16367.104864804998	216157.76288523525	0.0	0.0	0.0	193617.79148946115	0.0	0.0
0	ZONE3_LEFTPERIMETER:Zone Infiltration Sensible Heat Gain Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	ZONE3_LEFTPERIMETER:Zone Infiltration Sensible Heat Loss Energy [J](Hourly)	115468.84989238292	280288.25636478345	352650.2673115943	85979.64570307478	84469.561581178	231101.1780861154	273188.16038705537	296361.17855115246	69765.55275667582	348754.31770722	87558.4613189291	317608.32720140385	363705.2476989861	526796.7974480295	171829.15932426837	358533.6693620858	79699.33664547894	274352.41144438577	106800.23510112648	438376.4927000759
0	ZONE3_LEFTPERIMETER:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly)	0.0137327825725885	0.013256924998701	0.0138606860881904	0.0133470263212632	0.0140952078977838	0.0132372610225789	0.0136368153082992	0.0132960417912642	0.0134788618156504	0.0137552095679341	0.0138363778069361	0.0131285678767353	0.0129919005900425	0.0136883586311398	0.0128422341028107	0.0129945895406304	0.0128299602573624	0.013930090424799	0.0131384307752861	0.0133532610393192
0	ZONE3_LEFTPERIMETER:Zone Mean Air Temperature [C](Hourly)	10.873922803985614	21.60167900078564	11.422788160698982	15.991642327353413	4.116304011179084	25.6	13.73122266873636	19.507359258670668	12.809718986597336	16.727383411910466	8.976854058912405	25.6	25.6	10.639	25.60000000001063	23.30104828917557	25.6	10.639000000000028	17.377372010222246	23.207663356067343
0	ZONE3_LEFTPERIMETER:Zone Mechanical Ventilation Mass Flow Rate [kg/s](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	ZONE3_REARPERIMETER:Zone Air System Sensible Cooling Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	880534.0101727857	0.0	0.0	0.0	0.0	0.0	66622.16072488972	169747.57516590957	0.0	989823.8921273294	0.0	1192536.945723771	0.0	0.0	79465.6740388603
0	ZONE3_REARPERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly)	0.0	0.0	0.0	0.0	0.0	244.5927806035516	0.0	0.0	0.0	0.0	0.0	18.50615575691381	47.152104212752654	0.0	274.9510811464804	0.0	331.26026270104745	0.0	0.0	22.073798344127862
